0
10
10
0
1
0
3
9
2
0
10
10
0
4
1
5
8
0
8
10
2
0
9
0
0
0
0
12
0
1
10
3
6
6
10
0
0
1
0
0
0
0
0
0
0
0
0
0
0
10
1
0
0
1
0
3
0
1
10
0
0
0
0
0
10
0
0
1
4
0
10
10
1
0
0
0
0
0
0
5
1
0
4
1
0
0
0
0
5
10
3
0
2
0
5
1
0
7
0
0
0
1
10
0
166
4
10
9
157
23
0
10
4
0
0
10
0
2
8
10
0
10
7
0
1
436
1
0
0
1
6
0
0
2
4
0
2
1
0
7
12
2
0
1
0
0
5
207
3
42
1
7
2
9
8
37
10
10
2
8
10
0
0
0
0
6
0
0
0
10
0
7
0
0
10
2
1
10
3
0
1
0
0
4
0
0
5
10
1
0
0
10
1
0
0
3
10
1
10
10
10
0
10
4
7
6
0
0
7
0
0
5
10
3
1
0
0
0
1
10
2
2
3
3
1
1
0
0
0
10
3
0
1489
4
0
0
2
10
2
50
10
1
23
83
10
9
3
3
168
10
4
876
10
222
0
769
1
28
9
6
3
10
14
1
5
0
17
1
3
1
20
6
5
1
277
1
2
4
7
0
6
4
10
2
1
1
4
4
8
5
13
998
3
7
80
164
106
2
289
1220
57
4
137
8
2731
1342
23
1127
375
499
243
25
3
474
2
0
0
0
0
0
0
0
2
1
1
0
2
133
10
10
0
2
10
1
2
4
2
3
11
43
39
10
10
17
2
4
3
0
0
3
5
179
3
127
20
0
3
10
6
29
4
10
